영화코드,영화명,누적관객수,배우파워,평점,코멘트수,일차,일차2,일차3,국적군,감독평균최대관객수,감독.group,배급사평균최대관객수,배급사.group,장르평균최대관객수,장르.group,요일구분,월.group,평점계,기사수,등급평균최대관객수,공휴일평균관객수,공휴일누적평균관객수,공휴일총합
409,엑스맨: 데이즈 오브 퓨처 패스트,3428735,30380479,7.92,1254,13,169,2197,0,2634965,3,1382261,2,2008838,4,0,2,9931.68,3959,1676603.312,42032.47881,835765.891,835765.8909
410,엑스맨: 아포칼립스,302631,25602840,6.88,915,0,0,0,0,2634965,3,1382261,2,2008838,4,0,2,6295.2,2543,1676603.312,42032.47881,42032.47881,923540.8953
410,엑스맨: 아포칼립스,473696,25602840,6.88,915,1,1,1,0,2634965,3,1382261,2,2008838,4,0,2,6295.2,2543,1676603.312,42032.47881,84064.95763,923540.8953
410,엑스맨: 아포칼립스,705697,25602840,6.88,915,2,4,8,0,2634965,3,1382261,2,2008838,4,1,2,6295.2,2543,1676603.312,42032.47881,126097.4364,923540.8953
410,엑스맨: 아포칼립스,1209609,25602840,6.88,915,3,9,27,0,2634965,3,1382261,2,2008838,4,2,2,6295.2,2543,1676603.312,103860.2757,229957.7122,923540.8953
410,엑스맨: 아포칼립스,1640541,25602840,6.88,915,4,16,64,0,2634965,3,1382261,2,2008838,4,2,2,6295.2,2543,1676603.312,103860.2757,333817.9879,923540.8953
410,엑스맨: 아포칼립스,1748798,25602840,6.88,915,5,25,125,0,2634965,3,1382261,2,2008838,4,0,2,6295.2,2543,1676603.312,42032.47881,375850.4667,923540.8953
410,엑스맨: 아포칼립스,1841969,25602840,6.88,915,6,36,216,0,2634965,3,1382261,2,2008838,4,0,2,6295.2,2543,1676603.312,42032.47881,417882.9455,923540.8953
410,엑스맨: 아포칼립스,1904347,25602840,6.88,915,7,49,343,0,2634965,3,1382261,2,2008838,4,0,2,6295.2,2543,1676603.312,42032.47881,459915.4243,923540.8953
410,엑스맨: 아포칼립스,1965572,25602840,6.88,915,8,64,512,0,2634965,3,1382261,2,2008838,4,0,2,6295.2,2543,1676603.312,42032.47881,501947.9031,923540.8953
410,엑스맨: 아포칼립스,2054807,25602840,6.88,915,9,81,729,0,2634965,3,1382261,2,2008838,4,1,2,6295.2,2543,1676603.312,42032.47881,543980.3819,923540.8953
410,엑스맨: 아포칼립스,2264693,25602840,6.88,915,10,100,1000,0,2634965,3,1382261,2,2008838,4,2,2,6295.2,2543,1676603.312,103860.2757,647840.6576,923540.8953
410,엑스맨: 아포칼립스,2497935,25602840,6.88,915,11,121,1331,0,2634965,3,1382261,2,2008838,4,2,2,6295.2,2543,1676603.312,103860.2757,751700.9334,923540.8953
410,엑스맨: 아포칼립스,2707349,25602840,6.88,915,12,144,1728,0,2634965,3,1382261,2,2008838,4,0,2,6295.2,2543,1676603.312,129807.4832,881508.4166,923540.8953
410,엑스맨: 아포칼립스,2743002,25602840,6.88,915,13,169,2197,0,2634965,3,1382261,2,2008838,4,0,2,6295.2,2543,1676603.312,42032.47881,923540.8954,923540.8953
411,엔더스 게임,166533,8390192,7.69,989,0,0,0,0,654176,1,1154852.925,2,1319583.318,3,0,2,7605.41,1158,1676603.312,42032.47881,42032.47881,923540.8953
411,엔더스 게임,326283,8390192,7.69,989,1,1,1,0,654176,1,1154852.925,2,1319583.318,3,0,2,7605.41,1158,1676603.312,129807.4832,171839.962,923540.8953
411,엔더스 게임,366316,8390192,7.69,989,2,4,8,0,654176,1,1154852.925,2,1319583.318,3,0,2,7605.41,1158,1676603.312,42032.47881,213872.4409,923540.8953
411,엔더스 게임,405079,8390192,7.69,989,3,9,27,0,654176,1,1154852.925,2,1319583.318,3,1,2,7605.41,1158,1676603.312,42032.47881,255904.9197,923540.8953
411,엔더스 게임,487056,8390192,7.69,989,4,16,64,0,654176,1,1154852.925,2,1319583.318,3,2,2,7605.41,1158,1676603.312,103860.2757,359765.1954,923540.8953
411,엔더스 게임,555340,8390192,7.69,989,5,25,125,0,654176,1,1154852.925,2,1319583.318,3,2,2,7605.41,1158,1676603.312,103860.2757,463625.4711,923540.8953
411,엔더스 게임,573349,8390192,7.69,989,6,36,216,0,654176,1,1154852.925,2,1319583.318,3,0,2,7605.41,1158,1676603.312,42032.47881,505657.9499,923540.8953
411,엔더스 게임,589444,8390192,7.69,989,7,49,343,0,654176,1,1154852.925,2,1319583.318,3,0,2,7605.41,1158,1676603.312,42032.47881,547690.4287,923540.8953
411,엔더스 게임,605246,8390192,7.69,989,8,64,512,0,654176,1,1154852.925,2,1319583.318,3,0,2,7605.41,1158,1676603.312,42032.47881,589722.9075,923540.8953
411,엔더스 게임,610905,8390192,7.69,989,9,81,729,0,654176,1,1154852.925,2,1319583.318,3,0,2,7605.41,1158,1676603.312,42032.47881,631755.3863,923540.8953
411,엔더스 게임,618034,8390192,7.69,989,10,100,1000,0,654176,1,1154852.925,2,1319583.318,3,1,2,7605.41,1158,1676603.312,42032.47881,673787.8652,923540.8953
411,엔더스 게임,632137,8390192,7.69,989,11,121,1331,0,654176,1,1154852.925,2,1319583.318,3,2,2,7605.41,1158,1676603.312,103860.2757,777648.1409,923540.8953
411,엔더스 게임,642617,8390192,7.69,989,12,144,1728,0,654176,1,1154852.925,2,1319583.318,3,2,2,7605.41,1158,1676603.312,103860.2757,881508.4166,923540.8953
411,엔더스 게임,645940,8390192,7.69,989,13,169,2197,0,654176,1,1154852.925,2,1319583.318,3,0,2,7605.41,1158,1676603.312,42032.47881,923540.8954,923540.8953
412,엘리시움,134584,12422403,7.06,858,0,0,0,0,887497,2,1560090.167,2,1319583.318,3,0,1,6057.48,2971,808491.7238,42032.47881,42032.47881,835765.8909
412,엘리시움,277674,12422403,7.06,858,1,1,1,0,887497,2,1560090.167,2,1319583.318,3,1,1,6057.48,2971,808491.7238,42032.47881,84064.95763,835765.8909
412,엘리시움,519325,12422403,7.06,858,2,4,8,0,887497,2,1560090.167,2,1319583.318,3,2,1,6057.48,2971,808491.7238,103860.2757,187925.2333,835765.8909
412,엘리시움,707972,12422403,7.06,858,3,9,27,0,887497,2,1560090.167,2,1319583.318,3,2,2,6057.48,2971,808491.7238,103860.2757,291785.5091,835765.8909
412,엘리시움,775875,12422403,7.06,858,4,16,64,0,887497,2,1560090.167,2,1319583.318,3,0,2,6057.48,2971,808491.7238,42032.47881,333817.9879,835765.8909
412,엘리시움,837472,12422403,7.06,858,5,25,125,0,887497,2,1560090.167,2,1319583.318,3,0,2,6057.48,2971,808491.7238,42032.47881,375850.4667,835765.8909
412,엘리시움,894380,12422403,7.06,858,6,36,216,0,887497,2,1560090.167,2,1319583.318,3,0,2,6057.48,2971,808491.7238,42032.47881,417882.9455,835765.8909
412,엘리시움,931052,12422403,7.06,858,7,49,343,0,887497,2,1560090.167,2,1319583.318,3,0,2,6057.48,2971,808491.7238,42032.47881,459915.4243,835765.8909
412,엘리시움,978985,12422403,7.06,858,8,64,512,0,887497,2,1560090.167,2,1319583.318,3,1,2,6057.48,2971,808491.7238,42032.47881,501947.9031,835765.8909
412,엘리시움,1067907,12422403,7.06,858,9,81,729,0,887497,2,1560090.167,2,1319583.318,3,2,2,6057.48,2971,808491.7238,103860.2757,605808.1788,835765.8909
412,엘리시움,1140840,12422403,7.06,858,10,100,1000,0,887497,2,1560090.167,2,1319583.318,3,2,2,6057.48,2971,808491.7238,103860.2757,709668.4545,835765.8909
412,엘리시움,1164542,12422403,7.06,858,11,121,1331,0,887497,2,1560090.167,2,1319583.318,3,0,2,6057.48,2971,808491.7238,42032.47881,751700.9334,835765.8909
412,엘리시움,1184527,12422403,7.06,858,12,144,1728,0,887497,2,1560090.167,2,1319583.318,3,0,2,6057.48,2971,808491.7238,42032.47881,793733.4122,835765.8909
412,엘리시움,1193820,12422403,7.06,858,13,169,2197,0,887497,2,1560090.167,2,1319583.318,3,0,2,6057.48,2971,808491.7238,42032.47881,835765.891,835765.8909
413,엣지 오브 투모로우,457840,27878121,8.08,1550,0,0,0,0,4106203,4,1767240,2,2008838,4,0,2,12524,2779,1676603.312,42032.47881,42032.47881,923540.8953
413,엣지 오브 투모로우,704537,27878121,8.08,1550,1,1,1,0,4106203,4,1767240,2,2008838,4,0,2,12524,2779,1676603.312,42032.47881,84064.95763,923540.8953
413,엣지 오브 투모로우,1174076,27878121,8.08,1550,2,4,8,0,4106203,4,1767240,2,2008838,4,1,2,12524,2779,1676603.312,129807.4832,213872.4409,923540.8953
413,엣지 오브 투모로우,1607834,27878121,8.08,1550,3,9,27,0,4106203,4,1767240,2,2008838,4,2,2,12524,2779,1676603.312,103860.2757,317732.7166,923540.8953
413,엣지 오브 투모로우,1971733,27878121,8.08,1550,4,16,64,0,4106203,4,1767240,2,2008838,4,2,2,12524,2779,1676603.312,103860.2757,421592.9923,923540.8953
413,엣지 오브 투모로우,2077261,27878121,8.08,1550,5,25,125,0,4106203,4,1767240,2,2008838,4,0,2,12524,2779,1676603.312,42032.47881,463625.4711,923540.8953
413,엣지 오브 투모로우,2172885,27878121,8.08,1550,6,36,216,0,4106203,4,1767240,2,2008838,4,0,2,12524,2779,1676603.312,42032.47881,505657.9499,923540.8953
413,엣지 오브 투모로우,2267446,27878121,8.08,1550,7,49,343,0,4106203,4,1767240,2,2008838,4,0,2,12524,2779,1676603.312,42032.47881,547690.4287,923540.8953
413,엣지 오브 투모로우,2365721,27878121,8.08,1550,8,64,512,0,4106203,4,1767240,2,2008838,4,0,2,12524,2779,1676603.312,42032.47881,589722.9075,923540.8953
413,엣지 오브 투모로우,2501031,27878121,8.08,1550,9,81,729,0,4106203,4,1767240,2,2008838,4,1,2,12524,2779,1676603.312,42032.47881,631755.3863,923540.8953
413,엣지 오브 투모로우,2793098,27878121,8.08,1550,10,100,1000,0,4106203,4,1767240,2,2008838,4,2,2,12524,2779,1676603.312,103860.2757,735615.6621,923540.8953
413,엣지 오브 투모로우,3045985,27878121,8.08,1550,11,121,1331,0,4106203,4,1767240,2,2008838,4,2,2,12524,2779,1676603.312,103860.2757,839475.9378,923540.8953
413,엣지 오브 투모로우,3120610,27878121,8.08,1550,12,144,1728,0,4106203,4,1767240,2,2008838,4,0,2,12524,2779,1676603.312,42032.47881,881508.4166,923540.8953
413,엣지 오브 투모로우,3192375,27878121,8.08,1550,13,169,2197,0,4106203,4,1767240,2,2008838,4,0,2,12524,2779,1676603.312,42032.47881,923540.8954,923540.8953
414,여교사,23013,840686,5.99,440,0,0,0,1,114703,1,114703,1,1158457,3,0,2,2635.6,9130,808491.7238,42032.47881,42032.47881,835765.8909
414,여교사,39526,840686,5.99,440,1,1,1,1,114703,1,114703,1,1158457,3,0,2,2635.6,9130,808491.7238,42032.47881,84064.95763,835765.8909
414,여교사,54473,840686,5.99,440,2,4,8,1,114703,1,114703,1,1158457,3,1,2,2635.6,9130,808491.7238,42032.47881,126097.4364,835765.8909
414,여교사,72923,840686,5.99,440,3,9,27,1,114703,1,114703,1,1158457,3,2,2,2635.6,9130,808491.7238,103860.2757,229957.7122,835765.8909
414,여교사,86439,840686,5.99,440,4,16,64,1,114703,1,114703,1,1158457,3,2,2,2635.6,9130,808491.7238,103860.2757,333817.9879,835765.8909
414,여교사,94604,840686,5.99,440,5,25,125,1,114703,1,114703,1,1158457,3,0,2,2635.6,9130,808491.7238,42032.47881,375850.4667,835765.8909
414,여교사,102934,840686,5.99,440,6,36,216,1,114703,1,114703,1,1158457,3,0,2,2635.6,9130,808491.7238,42032.47881,417882.9455,835765.8909
414,여교사,105081,840686,5.99,440,7,49,343,1,114703,1,114703,1,1158457,3,0,2,2635.6,9130,808491.7238,42032.47881,459915.4243,835765.8909
414,여교사,106459,840686,5.99,440,8,64,512,1,114703,1,114703,1,1158457,3,0,2,2635.6,9130,808491.7238,42032.47881,501947.9031,835765.8909
414,여교사,107715,840686,5.99,440,9,81,729,1,114703,1,114703,1,1158457,3,1,2,2635.6,9130,808491.7238,42032.47881,543980.3819,835765.8909
414,여교사,109818,840686,5.99,440,10,100,1000,1,114703,1,114703,1,1158457,3,2,2,2635.6,9130,808491.7238,103860.2757,647840.6576,835765.8909
414,여교사,110995,840686,5.99,440,11,121,1331,1,114703,1,114703,1,1158457,3,2,2,2635.6,9130,808491.7238,103860.2757,751700.9334,835765.8909
414,여교사,111731,840686,5.99,440,12,144,1728,1,114703,1,114703,1,1158457,3,0,2,2635.6,9130,808491.7238,42032.47881,793733.4122,835765.8909
414,여교사,112774,840686,5.99,440,13,169,2197,1,114703,1,114703,1,1158457,3,0,2,2635.6,9130,808491.7238,42032.47881,835765.891,835765.8909
415,역린,294221,29598973,7.34,4151,0,0,0,1,3720318,4,1154852.925,2,3427698.625,4,0,3,30468.34,15927,1731104.126,42032.47881,42032.47881,1011315.9
415,역린,653407,29598973,7.34,4151,1,1,1,1,3720318,4,1154852.925,2,3427698.625,4,0,2,30468.34,15927,1731104.126,42032.47881,84064.95763,1011315.9
415,역린,910401,29598973,7.34,4151,2,4,8,1,3720318,4,1154852.925,2,3427698.625,4,1,2,30468.34,15927,1731104.126,42032.47881,126097.4364,1011315.9
415,역린,1291701,29598973,7.34,4151,3,9,27,1,3720318,4,1154852.925,2,3427698.625,4,2,2,30468.34,15927,1731104.126,103860.2757,229957.7122,1011315.9
415,역린,1697086,29598973,7.34,4151,4,16,64,1,3720318,4,1154852.925,2,3427698.625,4,2,2,30468.34,15927,1731104.126,103860.2757,333817.9879,1011315.9
415,역린,2141144,29598973,7.34,4151,5,25,125,1,3720318,4,1154852.925,2,3427698.625,4,0,2,30468.34,15927,1731104.126,129807.4832,463625.4711,1011315.9
415,역린,2461508,29598973,7.34,4151,6,36,216,1,3720318,4,1154852.925,2,3427698.625,4,0,2,30468.34,15927,1731104.126,129807.4832,593432.9543,1011315.9
415,역린,2543482,29598973,7.34,4151,7,49,343,1,3720318,4,1154852.925,2,3427698.625,4,0,2,30468.34,15927,1731104.126,42032.47881,635465.4331,1011315.9
415,역린,2633578,29598973,7.34,4151,8,64,512,1,3720318,4,1154852.925,2,3427698.625,4,0,2,30468.34,15927,1731104.126,42032.47881,677497.912,1011315.9
415,역린,2749614,29598973,7.34,4151,9,81,729,1,3720318,4,1154852.925,2,3427698.625,4,1,2,30468.34,15927,1731104.126,42032.47881,719530.3908,1011315.9
415,역린,2986974,29598973,7.34,4151,10,100,1000,1,3720318,4,1154852.925,2,3427698.625,4,2,2,30468.34,15927,1731104.126,103860.2757,823390.6665,1011315.9
415,역린,3214515,29598973,7.34,4151,11,121,1331,1,3720318,4,1154852.925,2,3427698.625,4,2,2,30468.34,15927,1731104.126,103860.2757,927250.9422,1011315.9
415,역린,3284752,29598973,7.34,4151,12,144,1728,1,3720318,4,1154852.925,2,3427698.625,4,0,2,30468.34,15927,1731104.126,42032.47881,969283.421,1011315.9
415,역린,3346855,29598973,7.34,4151,13,169,2197,1,3720318,4,1154852.925,2,3427698.625,4,0,2,30468.34,15927,1731104.126,42032.47881,1011315.9,1011315.9
416,연애의 맛,18847,2462330,5.65,185,0,0,0,1,212924,1,212924,1,849535.3,2,0,2,1045.25,9809,808491.7238,42032.47881,42032.47881,835765.8909
416,연애의 맛,39541,2462330,5.65,185,1,1,1,1,212924,1,212924,1,849535.3,2,1,2,1045.25,9809,808491.7238,42032.47881,84064.95763,835765.8909
416,연애의 맛,83035,2462330,5.65,185,2,4,8,1,212924,1,212924,1,849535.3,2,2,2,1045.25,9809,808491.7238,103860.2757,187925.2333,835765.8909
416,연애의 맛,126184,2462330,5.65,185,3,9,27,1,212924,1,212924,1,849535.3,2,2,2,1045.25,9809,808491.7238,103860.2757,291785.5091,835765.8909
416,연애의 맛,144404,2462330,5.65,185,4,16,64,1,212924,1,212924,1,849535.3,2,0,2,1045.25,9809,808491.7238,42032.47881,333817.9879,835765.8909
416,연애의 맛,163759,2462330,5.65,185,5,25,125,1,212924,1,212924,1,849535.3,2,0,2,1045.25,9809,808491.7238,42032.47881,375850.4667,835765.8909
416,연애의 맛,182810,2462330,5.65,185,6,36,216,1,212924,1,212924,1,849535.3,2,0,2,1045.25,9809,808491.7238,42032.47881,417882.9455,835765.8909
416,연애의 맛,186219,2462330,5.65,185,7,49,343,1,212924,1,212924,1,849535.3,2,0,2,1045.25,9809,808491.7238,42032.47881,459915.4243,835765.8909
416,연애의 맛,190609,2462330,5.65,185,8,64,512,1,212924,1,212924,1,849535.3,2,1,2,1045.25,9809,808491.7238,42032.47881,501947.9031,835765.8909
416,연애의 맛,198034,2462330,5.65,185,9,81,729,1,212924,1,212924,1,849535.3,2,2,2,1045.25,9809,808491.7238,103860.2757,605808.1788,835765.8909
416,연애의 맛,204241,2462330,5.65,185,10,100,1000,1,212924,1,212924,1,849535.3,2,2,2,1045.25,9809,808491.7238,103860.2757,709668.4545,835765.8909
416,연애의 맛,207155,2462330,5.65,185,11,121,1331,1,212924,1,212924,1,849535.3,2,0,2,1045.25,9809,808491.7238,42032.47881,751700.9334,835765.8909
416,연애의 맛,209818,2462330,5.65,185,12,144,1728,1,212924,1,212924,1,849535.3,2,0,2,1045.25,9809,808491.7238,42032.47881,793733.4122,835765.8909
416,연애의 맛,212126,2462330,5.65,185,13,169,2197,1,212924,1,212924,1,849535.3,2,0,2,1045.25,9809,808491.7238,42032.47881,835765.891,835765.8909
417,연애의 온도,105904,12183730,7.6,692,0,0,0,1,1170628,2,1154852.925,2,849535.2647,2,0,3,5259.2,8402,808491.7238,42032.47881,42032.47881,835765.8909
417,연애의 온도,225001,12183730,7.6,692,1,1,1,1,1170628,2,1154852.925,2,849535.2647,2,1,3,5259.2,8402,808491.7238,42032.47881,84064.95763,835765.8909
417,연애의 온도,447816,12183730,7.6,692,2,4,8,1,1170628,2,1154852.925,2,849535.2647,2,2,3,5259.2,8402,808491.7238,103860.2757,187925.2333,835765.8909
417,연애의 온도,646729,12183730,7.6,692,3,9,27,1,1170628,2,1154852.925,2,849535.2647,2,2,3,5259.2,8402,808491.7238,103860.2757,291785.5091,835765.8909
417,연애의 온도,721224,12183730,7.6,692,4,16,64,1,1170628,2,1154852.925,2,849535.2647,2,0,3,5259.2,8402,808491.7238,42032.47881,333817.9879,835765.8909
417,연애의 온도,794223,12183730,7.6,692,5,25,125,1,1170628,2,1154852.925,2,849535.2647,2,0,3,5259.2,8402,808491.7238,42032.47881,375850.4667,835765.8909
417,연애의 온도,868233,12183730,7.6,692,6,36,216,1,1170628,2,1154852.925,2,849535.2647,2,0,3,5259.2,8402,808491.7238,42032.47881,417882.9455,835765.8909
417,연애의 온도,927537,12183730,7.6,692,7,49,343,1,1170628,2,1154852.925,2,849535.2647,2,0,3,5259.2,8402,808491.7238,42032.47881,459915.4243,835765.8909
417,연애의 온도,1008213,12183730,7.6,692,8,64,512,1,1170628,2,1154852.925,2,849535.2647,2,1,3,5259.2,8402,808491.7238,42032.47881,501947.9031,835765.8909
417,연애의 온도,1157660,12183730,7.6,692,9,81,729,1,1170628,2,1154852.925,2,849535.2647,2,2,3,5259.2,8402,808491.7238,103860.2757,605808.1788,835765.8909
417,연애의 온도,1289625,12183730,7.6,692,10,100,1000,1,1170628,2,1154852.925,2,849535.2647,2,2,3,5259.2,8402,808491.7238,103860.2757,709668.4545,835765.8909
417,연애의 온도,1333642,12183730,7.6,692,11,121,1331,1,1170628,2,1154852.925,2,849535.2647,2,0,3,5259.2,8402,808491.7238,42032.47881,751700.9334,835765.8909
417,연애의 온도,1376761,12183730,7.6,692,12,144,1728,1,1170628,2,1154852.925,2,849535.2647,2,0,3,5259.2,8402,808491.7238,42032.47881,793733.4122,835765.8909
417,연애의 온도,1418585,12183730,7.6,692,13,169,2197,1,1170628,2,1154852.925,2,849535.2647,2,0,3,5259.2,8402,808491.7238,42032.47881,835765.891,835765.8909
418,연평해전,162623,26394676,6.58,4880,0,0,0,1,4968660,4,1665754,2,1158457,3,0,2,32110.4,16910,1676603.312,42032.47881,42032.47881,835765.8909
418,연평해전,332907,26394676,6.58,4880,1,1,1,1,4968660,4,1665754,2,1158457,3,0,2,32110.4,16910,1676603.312,42032.47881,84064.95763,835765.8909
418,연평해전,561245,26394676,6.58,4880,2,4,8,1,4968660,4,1665754,2,1158457,3,1,2,32110.4,16910,1676603.312,42032.47881,126097.4364,835765.8909
418,연평해전,998363,26394676,6.58,4880,3,9,27,1,4968660,4,1665754,2,1158457,3,2,2,32110.4,16910,1676603.312,103860.2757,229957.7122,835765.8909
418,연평해전,1438287,26394676,6.58,4880,4,16,64,1,4968660,4,1665754,2,1158457,3,2,2,32110.4,16910,1676603.312,103860.2757,333817.9879,835765.8909
418,연평해전,1656641,26394676,6.58,4880,5,25,125,1,4968660,4,1665754,2,1158457,3,0,2,32110.4,16910,1676603.312,42032.47881,375850.4667,835765.8909
418,연평해전,1873003,26394676,6.58,4880,6,36,216,1,4968660,4,1665754,2,1158457,3,0,2,32110.4,16910,1676603.312,42032.47881,417882.9455,835765.8909
418,연평해전,2068328,26394676,6.58,4880,7,49,343,1,4968660,4,1665754,2,1158457,3,0,1,32110.4,16910,1676603.312,42032.47881,459915.4243,835765.8909
418,연평해전,2235441,26394676,6.58,4880,8,64,512,1,4968660,4,1665754,2,1158457,3,0,1,32110.4,16910,1676603.312,42032.47881,501947.9031,835765.8909
418,연평해전,2465903,26394676,6.58,4880,9,81,729,1,4968660,4,1665754,2,1158457,3,1,1,32110.4,16910,1676603.312,42032.47881,543980.3819,835765.8909
418,연평해전,2873901,26394676,6.58,4880,10,100,1000,1,4968660,4,1665754,2,1158457,3,2,1,32110.4,16910,1676603.312,103860.2757,647840.6576,835765.8909
418,연평해전,3232441,26394676,6.58,4880,11,121,1331,1,4968660,4,1665754,2,1158457,3,2,1,32110.4,16910,1676603.312,103860.2757,751700.9334,835765.8909
418,연평해전,3363248,26394676,6.58,4880,12,144,1728,1,4968660,4,1665754,2,1158457,3,0,1,32110.4,16910,1676603.312,42032.47881,793733.4122,835765.8909
418,연평해전,3516128,26394676,6.58,4880,13,169,2197,1,4968660,4,1665754,2,1158457,3,0,1,32110.4,16910,1676603.312,42032.47881,835765.891,835765.8909
419,열정같은소리하고있네,70035,51254315,6.97,459,0,0,0,1,653391,1,1665754,2,1158457,3,0,3,3199.23,6047,1731104.126,42032.47881,42032.47881,835765.8909
419,열정같은소리하고있네,115907,51254315,6.97,459,1,1,1,1,653391,1,1665754,2,1158457,3,0,3,3199.23,6047,1731104.126,42032.47881,84064.95763,835765.8909
419,열정같은소리하고있네,173377,51254315,6.97,459,2,4,8,1,653391,1,1665754,2,1158457,3,1,3,3199.23,6047,1731104.126,42032.47881,126097.4364,835765.8909
419,열정같은소리하고있네,259135,51254315,6.97,459,3,9,27,1,653391,1,1665754,2,1158457,3,2,3,3199.23,6047,1731104.126,103860.2757,229957.7122,835765.8909
